2016/11/11
Columbia 54, Navy 69
Hartford 65, Boston College 63
Emerson 58, Brown 90
Wake Forest 78, UNC-Greensboro 75
St. Mary's (Texas) 67, Texas A&M-C.C. 77
Siena 69, FGCU 73
Selma 53, Grambling 103
Ga. Southern 49, Minnesota 86
Pomona-Pitzer 53, UC Irvine 80

2016/12/10
Villanova 74, Notre Dame 66
Michigan 84, UCLA 102
Nebraska 72, Kansas 89
Duke 94, UNLV 45
Akron 43, Gonzaga 61
Houston Baptist 61, Indiana 103
Texas Southern 71, Louisville 102
Utah 69, Xavier 77
VMI 55, West Virginia 90
Cincinnati 65, Butler 75
Wisconsin 93, Marquette 84
Cleveland State 53, Purdue 77
Arizona 79, Missouri 60
James Madison 67, Western Mich. 74
Northeastern 59, Vermont 57
UAB 55, Memphis 62
Wagner 68, Morgan State 66
Jacksonville 85, Marist 64
Rhode Island 77, Houston 82
Eastern Kentucky 86, Ball State 91
Denver 77, Air Force 65
Princeton 67, Liberty 64
Coppin State 52, Buffalo 87
Sam Houston St. 79, Southern Ill. 73
Tennessee Tech 63, Michigan State 71
East Tenn. St. 61, Dayton 75
Ga. S'western 52, Georgia State 83
Virginia-Wise 67, S.C. Upstate 99
Florida Col. 79, Bethune-Cookman 81
Maine 73, Dartmouth 68
George Mason 79, Penn 60
Fairleigh D'son 87, Towson 90
Loyola (Md.) 90, Binghamton 85
Youngstown St. 62, American 77
Albany 74, Colgate 66
St. Francis (B'klyn) 81, Canisius 91
Sacramento St. 56, South Dakota 72
Cent. Conn. St. 67, Duquesne 70
La Salle 78, Georgetown 93
Ohio 75, Iona 79
Austin Peay 58, IPFW 98
Penn State 73, Pittsburgh 81
New Hampshire 86, Bryant 73
Furman 68, Gardner-Webb 65
Mo. Western St. 49, SIUE 44
Cent. Michigan 73, Illinois 92
Northern Kentucky 80, Southeast Mo. St. 66
Eastern Illinois 63, Western Illinois 49
Norfolk State 61, Niagara 65
Tennessee-Martin 57, Illinois State 74
Alabama A&M 59, Troy 88
Austin 58, Lamar 109
Jackson State 68, Drake 63
IUPUI 68, Miami (Ohio) 71
Keystone 69, Delaware State 92
S'eastern Okla. 69, UTSA 88
Mercer 47, Clemson 90
Milwaukee 56, Loyola Chicago 72
Loyola (La.) 69, Southern Univ. 64
Northern Colo. 64, Colorado State 81
Lehigh 90, Mt. St. Mary's 71
Howard 62, Geo. Washington 79
Tennessee State 55, NC State 67
Central Ark. 59, Little Rock 70
Murray State 46, Evansville 78
Wichita State 76, Oklahoma 73
Elon 56, Radford 68
John Brown 63, Oral Roberts 95
Oakland 74, Robert Morris 53
Wofford 63, TCU 72
Northern N.M. 69, Abilene Christian 90
Prairie View A&M 57, Texas State 64
Md.-East. Shore 58, UCF 76
CSU East Bay 50, Santa Clara 75
LIFE Pacific 70, San Jose State 109
Morehead State 84, Lipscomb 98
Oklahoma State 71, Tulsa 67
William Jewell 71, UMKC 93
North Florida 76, Arkansas 91
Tulane 71, Southern Miss 64
John. & Wales (N.C.) 53, Charleston So. 100
Long Beach St. 65, Texas 71
Montana 83, Wyoming 85
Connecticut 60, Ohio State 64
Utah State 80, Utah Valley 79
UNCW 81, St. Bonaventure 80
South Alabama 78, Stetson 87
Miles 73, Samford 92
Fordham 53, Manhattan 60
John. & Wales (R.I.) 59, Brown 89
NJIT 71, Kent State 87
Arizona State 74, San Diego State 63
N.C. Central 67, Coastal Caro. 70
Cal Poly 59, Fresno State 73
Army West Point 71, Monmouth 81
Rutgers 71, Stony Brook 66
Warren Wilson 52, UNC Asheville 117
Toledo 105, Marshall 111
UMBC 75, Richmond 78
Valparaiso 84, Missouri State 81
VCU 67, Old Dominion 64
Jacksonville St. 83, La.-Monroe 88
Texas A&M-Int'l 68, Incarnate Word 83
North Dakota 70, UNI 78
S. Carolina St. 76, Texas A&M 83
Idaho 77, South Dakota St. 80
Steph. F. Austin 63, Rice 70
Washington St. 56, Kansas State 70
Montana State 91, Omaha 97
Louisiana Tech 83, La.-Lafayette 91
Southern Utah 62, CSU Fullerton 75
Illinois-Chicago 69, Grand Canyon 73
Chicago State 48, Bradley 83
West Coast Baptist 51, Weber State 107
New Mexico 71, New Mexico St. 84
Great Falls 49, Seattle 90
Loyola Marym't 69, CSUN 68
Portland State 79, CSU Bakersfield 81
Colorado 71, BYU 79
UC Davis 61, California 86
Rider 73, Pacific 66
Temple 74, DePaul 65
St. Peter's 56, Maryland 66
Massachusetts 69, Providence 75
Boston U. 77, Syracuse 99
Detroit 61, Bowling Green 74
(postponed) Portland vs Boise State

2016/12/11
Hofstra 73, Kentucky 96
Tennessee 71, North Carolina 73
UC Irvine 53, St. Mary's (Cal.) 84
Florida 78, Florida State 83
Alabama 56, Oregon 65
Quinnipiac 57, Holy Cross 75
Sacred Heart 85, Lafayette 61
Delaware 63, Yale 81
Montreat 57, Appalachian St. 116
Anderson (S.C.) 45, Charleston 59
Ferrum 53, High Point 77
Siena Heights 55, Eastern Mich. 117
Chicago State 43, Saint Louis 45
Ecclesia 50, Southern Univ. 86
Western Ky. 77, Indiana State 59
Northern Ill. 57, Minnesota 77
Thomas (Ga.) 63, Nicholls State 95
Saint Joseph's 72, Drexel 71
Savannah State 93, Oregon State 90
New Orleans 49, Northwestern 83
UC Santa Barb. 68, San Diego 77
Nevada 87, Washington 85
FIU 63, FGCU 82
Pepperdine 67, USC 93
St. John's 73, LIU Brooklyn 74
Mississippi 75, Virginia Tech 80
Manhattanville 42, Columbia 84

2016/12/12
South Carolina 64, Seton Hall 67
Auburn 71, Boston College 72
Penn 58, UCF 49
St. Francis (Pa.) 67, Lehigh 100
Longwood 60, George Mason 97
Urbana 67, IUPUI 109
Albany 64, Canisius 77
Jacksonville St. 66, Maryland 92
Bethune-Cookman 73, South Florida 79
Blue Mountain 41, La.-Monroe 72
North Florida 84, UTRGV 98
Bethel (Tenn.) 65, Murray State 103
Florida A&M 69, Southeastern La. 108
Ark.-Pine Bluff 58, Seattle 63
Alabama State 41, San Diego State 73

2016/12/13
Temple 57, Villanova 78
Montana 67, Oregon 81
Texas Southern 58, Cincinnati 96
Ga. Southern 72, FGCU 59
S. Carolina St. 65, Clemson 93
Stony Brook 58, Hofstra 96
Urbana 34, Wright State 85
Tennessee Tech 68, Tennessee 74
Cent. Conn. St. 59, Yale 90
Dartmouth 66, Hartford 70
N.C. A&T 59, Massachusetts 65
Presbyterian 48, S.C. Upstate 76
Charleston So. 83, VMI 88
Prairie View A&M 52, Louisiana Tech 65
Sul Ross State 57, Sam Houston St. 78
Denver 64, South Alabama 51
New Mexico St. 79, UTEP 68
N.C. Central 66, LSU 70
Central Ark. 53, Michigan 97
Monmouth 82, Memphis 79
Morehead State 86, Eastern Wash. 88
UC Riverside 53, Santa Clara 77
New Hope Christian 79, Portland State 110

2016/12/14
UC Santa Barb. 62, UCLA 102
Southern Univ. 59, Baylor 89
Green Bay 59, Wisconsin 73
Grand Canyon 54, Arizona 64
Western Ky. 51, St. Mary's (Cal.) 73
Saint Joseph's 76, Princeton 68
La.-Lafayette 60, Georgia 73
Kennesaw State 79, Rider 81
UNCW 96, Campbell 75
Niagara 97, Youngstown St. 101
Jacksonville St. 72, Howard 59
Fairleigh D'son 69, Rutgers 82
Alabama A&M 79, Georgia State 94
Chicago State 64, Northwestern 68
NJIT 80, Iona 94
Southern Wesleyan 61, UNC-Greensboro 96
Milwaukee 69, Ohio 71
Averett 67, Longwood 86
Illinois-Chicago 80, DePaul 75
Olivet Nazarene 69, Northern Ill. 95
Saint Louis 55, Southern Ill. 70
Middle Tenn. 79, Belmont 66
LIU Brooklyn 66, Minnesota 76
Oral Roberts 76, Missouri State 86
McNeese State 56, SMU 92
Arkansas State 87, Tennessee-Martin 68
Norfolk State 66, Evansville 85
East Tenn. St. 67, Mississippi St. 65
UC Davis 70, North Dakota St. 74
Point U. 52, Troy 114
Hillsdale Baptist 74, Abilene Christian 78
Little Rock 72, Northern Ariz. 67
Alabama State 46, Tennessee State 68
Nicholls State 46, Texas Tech 89
Ark.-Pine Bluff 66, Oklahoma State 102
Holy Names 54, Fresno State 88
Incarnate Word 64, UNLV 92
UC Irvine 69, Nevada 76
Tenn. Wesleyan 65, Chattanooga 107

2016/12/15
Bethesda Christian 78, CSU Bakersfield 105
Lipscomb 77, Tennessee 92
Thomas (Ga.) 80, North Florida 110
Appalachian St. 64, NC State 97
Charleston 53, East Carolina 35
Ga. Southern 75, FIU 68
UCF 59, Geo. Washington 74
Austin Peay 77, Wofford 96
Goldey-Beacom 83, Coppin State 89
Omaha 80, UMKC 75
S.C. Upstate 61, Alabama 78
Blue Mountain 57, Jackson State 49
Murray State 73, Mississippi 78
Coastal Caro. 72, Auburn 117
Miss. Valley St. 67, Seattle 82
N.C. A&T 57, Pacific 66
St. Edward's 64, Rice 93

2016/12/16
Shenandoah 66, Howard 77
Warren Wilson 45, Gardner-Webb 95
Drexel 82, Rider 90
Milligan 59, William & Mary 113
N.C. Wesleyan 61, High Point 79
S. Carolina St. 69, Furman 67
Florida Atlantic 56, Miami (Fla.) 76
Baptist Bible 33, Liberty 81
Lamar 81, UTRGV 95
Texas-Arlington 56, Bradley 51
Arkansas State 89, Central Ark. 77
Montana Tech 46, Idaho State 76
Samford 82, South Alabama 79
South Dakota 82, Portland 85
CSU East Bay 55, Stanford 79
North Dakota St. 87, North Dakota 70
Bethesda Christian 100, CSUN 95
Portland State 82, San Francisco 78
Long Beach St. 71, Oregon State 67

2016/12/17
Ohio State 73, UCLA 86
Davidson 71, Kansas 89
Jackson State 57, Baylor 82
Kentucky 103, North Carolina 100
Butler 83, Indiana 78
Oral Roberts 65, Creighton 66
Eastern Kentucky 56, Louisville 87
UMKC 67, West Virginia 112
Robert Morris 39, Virginia 79
Notre Dame 81, Purdue 86
South Carolina 77, South Florida 66
Wake Forest 65, Xavier 69
Arizona 67, Texas A&M 63
UNLV 63, Oregon 83
Manhattan 67, Florida State 83
Troy 77, USC 82
Fairleigh D'son 68, Cincinnati 119
Charleston So. 64, Georgia 84
Stony Brook 75, St. Francis (Pa.) 63
James Madison 61, Appalachian St. 73
Citadel 71, Virginia Tech 113
Kennesaw State 77, Massachusetts 95
Eastern Mich. 74, Vermont 82
St. Bonaventure 79, Niagara 69
Winthrop 86, Hampton 79
FGCU 80, La Salle 84
Western Ky. 79, Detroit 85
Delaware State 66, Binghamton 85
Fort Hays State 71, Colorado 81
Cleveland State 53, Ohio 71
Chicago State 61, DePaul 109
Radford 64, UNCW 100
NJIT 63, Temple 68
East Tenn. St. 78, Morehead State 68
Coastal Georgia 48, Presbyterian 90
Arkansas 77, Texas 74
Western Illinois 75, Milwaukee 59
Kansas State 89, Colorado State 70
N.C. Central 74, McNeese State 66
La.-Lafayette 76, New Orleans 71
Northern Colo. 70, Denver 73
Md.-East. Shore 49, Michigan 98
Eastern Illinois 67, Missouri 64
Canisius 94, Buffalo 87
Santa Clara 68, Washington St. 69
Charlotte 46, Florida 87
Jacksonville 75, Florida A&M 72
Loyola Chicago 81, Illinois-Chicago 75
Western Caro. 57, UNC Asheville 59
UNI 46, Iowa 69
SIUE 58, Saint Louis 72
William Jessup 64, UC Davis 87
Murray State 84, South Dakota St. 88
La.-Monroe 64, N'western St. 68
Texas Southern 80, LSU 88
IUPUI 101, Southern Utah 81
Prairie View A&M 60, Utah 92
Cornell 78, Wyoming 97
Delaware 68, Seton Hall 81
Southeast Mo. St. 66, Missouri State 71
Rice 73, Pittsburgh 83
Middle Tenn. 77, VCU 80
Oklahoma State 93, Wichita State 76
Towson 73, UMBC 72
Lipscomb 81, Tennessee Tech 79
Incarnate Word 90, Loyola Marym't 91
St. Francis (B'klyn) 60, Albany 87
Southeastern La. 56, Toledo 78
Northern Ill. 60, FIU 53
Dayton 64, Northwestern 67
Drake 80, Iowa State 97
Marshall 88, Akron 99
North Texas 70, Sam Houston St. 76
Arlington Baptist 77, Houston Baptist 103
Texas State 59, Tulsa 74
New Mexico St. 81, Arizona State 70
N'west Nazarene 61, Idaho 87
Evansville 77, Austin Peay 69
UTRGV 58, Houston 83
Montana 71, UC Riverside 63
Grambling 55, Louisiana Tech 89
Cal Poly 55, California 81
Ark.-Pine Bluff 43, New Mexico 83
Indiana State 71, Valparaiso 89
Bethune-Cookman 72, Tennessee-Martin 97
Chattanooga 74, Vanderbilt 76
Northern Ariz. 76, UTEP 74
Miss. Valley St. 62, Grand Canyon 72
Bethesda Christian 89, San Diego 105
Utah Valley 85, Weber State 93
BYU 73, Illinois 75
Fresno State 70, Pacific 68
Abilene Christian 86, Sacramento St. 88
Bucknell 68, Siena 71
Georgetown 78, Syracuse 71
Wagner 54, Providence 76
Memphis 99, Oklahoma 94
Texas Tech 79, Richmond 72
(postponed) Belmont vs Green Bay

2016/12/18
John Brown 53, Baylor 107
Gonzaga 86, Tennessee 76
Mercer 74, Auburn 76
IPFW 93, Stetson 74
North Florida 59, Connecticut 80
Cent. Conn. St. 69, Mass.-Lowell 86
Quinnipiac 85, Maine 75
Sacred Heart 75, Boston College 82
New Hampshire 69, Boston U. 73
Rider 60, N.C. A&T 59
Eastern Wash. 48, Northern Kentucky 70
Fordham 53, Rutgers 68
Georgia State 46, Old Dominion 58
Alcorn State 50, Georgia Tech 74
Elon 68, St. Peter's 53
Fairfield 78, NC State 99
Dartmouth 82, LIU Brooklyn 68
Gardner-Webb 70, Nebraska 62
Jacksonville St. 67, S.C. Upstate 66
LSU Shreveport 73, Steph. F. Austin 93
UTSA 69, Texas A&M-C.C. 73
Clemson 67, Alabama 54
Saint Joseph's 72, Illinois State 81
CSU Fullerton 96, Omaha 102
South Dakota 80, Montana State 68
Wright State 68, Kent State 63
Kean 44, Drexel 84
Mobile 66, Nicholls State 83
Southern Univ. 74, UAB 75
Bowling Green 76, San Jose State 77
Central Penn 60, Howard 67
Portland 53, Oregon State 45
Texas Southern 59, TCU 96
Idaho State 59, Boise State 82
Northeastern 81, Michigan State 73
Western Mich. 86, Washington 92
Penn State 92, St. John's 76
Miami (Ohio) 73, UCF 80
Holy Cross 54, Rhode Island 65

2016/12/19
Tennessee State 55, Duke 65
Western Illinois 50, Purdue 82
Delaware State 56, Indiana 103
Samford 68, Florida State 76
Cornell 67, USC 79
Colgate 62, Notre Dame 77
W.Va. Wesleyan 65, Marshall 81
John. & Wales (N.C.) 59, Campbell 90
Longwood 45, Ball State 61
Lake Erie 62, Cleveland State 79
Eastern Mich. 57, Syracuse 105
Savannah State 85, William & Mary 112
Mt. St. Mary's 65, Bucknell 81
UNC-Greensboro 75, UNC Asheville 73
Citadel 111, UMBC 120
Wofford 75, Coastal Caro. 74
Army West Point 83, St. Bonaventure 92
Jackson State 62, Duquesne 74
St. Francis (Pa.) 65, Marquette 78
Furman 68, Tennessee Tech 62
Eastern Kentucky 80, Norfolk State 87
Florida Mem. 63, Jacksonville 81
Moravian 67, Lafayette 104
Central Ark. 85, Morehead State 111
High Point 65, Western Caro. 70
Hillsdale Baptist 81, Sam Houston St. 119
Liberty 65, Lamar 82
McNeese State 70, Tulane 63
Belmont 62, Milwaukee 56
Little Rock 48, Oral Roberts 63
Charleston 65, LSU 75
N'western St. 93, Rice 100
SIUE 92, Green Bay 94
Fontbonne 49, Eastern Illinois 101
South Dakota St. 83, Drake 75
Spring Hill 50, South Alabama 71
Ark.-Pine Bluff 52, Denver 74
Loyola Marym't 69, Colorado State 66
New Orleans 66, Utah State 76
Southeast Mo. St. 78, DePaul 81
Colorado 75, Air Force 68
Troy 66, Wyoming 72
UC Irvine 79, New Mexico St. 85
Bradley 49, Mississippi 66
Stanford 49, SMU 72
Southern Miss 44, Mississippi St. 86
Chicago State 46, Missouri State 66
Southern Utah 75, Seattle 89
Abilene Christian 51, San Francisco 86
Southern Ill. 61, UNLV 68
Master's 78, Long Beach St. 97
Md.-East. Shore 58, American 61

2016/12/20
Creighton 96, Arizona State 85
Radford 57, West Virginia 84
Eastern Wash. 56, Xavier 85
New Mexico 46, Arizona 77
Texas A&M-C.C. 46, St. Mary's (Cal.) 67
Fresno State 63, Oregon 75
La.-Monroe 65, Coppin State 53
East Carolina 71, UNCW 81
Georgia 60, Georgia Tech 43
Youngstown St. 40, Ohio State 77
Richmond 75, James Madison 55
Florida Col. 59, S.C. Upstate 91
Charlotte 72, Maryland 88
Marist 56, Delaware 59
Manhattan 61, St. Francis (B'klyn) 54
Northeastern 61, Oakland 59
Miss. Valley St. 60, Iowa State 88
North Dakota St. 55, Arkansas 71
Loyola Chicago 70, Toledo 74
Northern Ill. 59, South Florida 48
Princeton 90, Monmouth 96
Frostburg State 53, VMI 72
FGCU 79, Louisiana Tech 78
IUPUI 65, Northwestern 87
Southeastern La. 65, North Texas 71
Northern Ariz. 65, Illinois-Chicago 75
Lipscomb 99, Austin Peay 85
UC Riverside 61, Northern Colo. 77
Pepperdine 64, La.-Lafayette 90
Howard Payne 37, Texas State 87
Southern Univ. 76, Nebraska 81
Albany 53, SMU 71
Tennessee-Martin 77, UMKC 66
Maine 59, Providence 79
North Dakota 73, Iowa 84
Charleston So. 59, Virginia Tech 87
Idaho State 58, BYU 84
Alcorn State 53, Grand Canyon 63
Portland State 77, Portland 75
Kennesaw State 56, Pacific 69
Ga. Southern 84, Winthrop 86
Cal Poly 61, Washington 77

2016/12/21
American 48, Villanova 90
Western Mich. 68, UCLA 82
Texas Southern 63, Baylor 89
Duke 72, Elon 61
Kentucky 70, Louisville 73
South Dakota 65, Gonzaga 102
UNI 42, North Carolina 85
Virginia 56, California 52
Vermont 69, Butler 81
Norfolk State 45, Purdue 91
Clemson 62, South Carolina 60
Jacksonville St. 57, Chattanooga 73
Iona 73, UC Santa Barb. 57
Longwood 60, Texas Tech 91
Morgan State 55, Penn State 96
Towson 72, Nevada 81
Eastern Illinois 85, Indiana State 88
Fairfield 89, Boston College 83
Omaha 75, Pittsburgh 94
Missouri 66, Illinois 75
Brescia 73, Northern Kentucky 97
Jacksonville 60, Davidson 75
Hampton 67, Appalachian St. 88
Binghamton 60, Army West Point 71
Daniel Webster 26, New Hampshire 89
Cent. Conn. St. 60, Fordham 83
North Florida 54, FIU 78
Webber Int'l 57, Florida Atlantic 77
St. John's 93, Syracuse 60
Akron 88, UC Irvine 80
Oakland 65, Michigan State 77
Holy Cross 72, Sacred Heart 67
Drexel 91, Quinnipiac 74
Vanderbilt 63, Dayton 68
Little Rock 71, Florida 94
Bethune-Cookman 41, UCF 71
Buffalo 71, Robert Morris 74
Boston U. 75, Mass.-Lowell 77
Georgia State 64, Middle Tenn. 56
Niagara 75, LIU Brooklyn 66
UAB 60, Texas 96
Arlington Baptist 75, Lamar 126
Utah Valley 60, UTSA 66
St. Francis (Pa.) 58, Texas A&M 81
Wayland Baptist 55, UTRGV 86
Gardner-Webb 54, Kansas State 67
Williams Baptist 74, New Orleans 91
Liberty 54, Houston 77
Incarnate Word 71, Memphis 95
St. Thomas (Minn.) 63, Rice 83
Auburn 74, Oklahoma 70
SIUE 56, Marquette 89
Weber State 77, Utah State 71
Arkansas State 52, Alabama 67
CSUN 62, Boise State 79
Bradley 42, TCU 74
Cent. Michigan 106, Montana State 103
Md.-East. Shore 71, UTEP 66
Ohio 66, Western Ky. 67
Sacramento St. 66, Washington St. 74
Southern Utah 82, San Jose State 92
Kent State 50, Oregon State 69

2016/12/22
Kansas 71, UNLV 53
Austin Peay 62, Indiana 97
S. Carolina St. 47, St. Mary's (Cal.) 74
Missouri State 75, USC 83
Marshall 91, Cincinnati 93
Texas A&M-C.C. 70, Oklahoma State 92
Illinois State 71, Hawaii 45
Colgate 57, Duquesne 70
N.C. A&T 60, Kennesaw State 68
Marygrove 48, Eastern Mich. 101
Stetson 72, Campbell 81
Iona 69, Towson 76
Rust 68, Alcorn State 83
Southeast Mo. St. 65, Chicago State 74
Central Ark. 62, Arizona State 98
Maine 77, Brown 82
UC Davis 67, Air Force 77
Fisk 58, Ga. Southern 106
Dean College 50, NJIT 92
Tulsa 74, Steph. F. Austin 51
Troy 92, Cornell 84
Nevada 67, UC Santa Barb. 66
UNC-Greensboro 56, Georgetown 78
Yale 77, Temple 83
La.-Monroe 65, VCU 78
McNeese State 57, NC State 89
Morehead State 76, Mississippi St. 85
Geo. Washington 64, Miami (Fla.) 72
Coppin State 49, Mt. St. Mary's 87
Delaware 53, South Florida 81
William & Mary 62, Rhode Island 73
Princeton 72, Bucknell 70
Howard 46, Old Dominion 65
Presbyterian 56, East Carolina 76
Rider 67, Massachusetts 78
San Diego State 66, Southern Miss 51
Fla. National 50, FGCU 107
La Salle 98, Mercer 96
Staten Island 42, Wagner 94
Alabama State 48, Ball State 73
Tennessee 72, East Tenn. St. 68
Canisius 106, St. Bonaventure 101
Charleston 77, Western Caro. 59
Tennessee Tech 58, Miami (Ohio) 66
Furman 62, Michigan 68
Lafayette 63, Saint Joseph's 92
Siena 64, Hofstra 84
IPFW 93, Detroit 86
Eastern Kentucky 54, Manhattan 81
Cabrini 72, Lehigh 93
UC Irvine 62, UTEP 57
Wofford 72, Georgia Tech 76
LSU Shreveport 53, Louisiana Tech 95
Santa Clara 87, Valparaiso 80
Winthrop 66, Saint Louis 55
South Dakota St. 67, Wichita State 89
Houston Baptist 63, Northwestern 72
Wright State 77, Murray State 62
St. Mary's (Minn.) 59, Green Bay 108
Roosevelt 53, Illinois-Chicago 91
Sam Houston St. 56, Arkansas 90
Mt. St. Joseph 55, Evansville 68
San Diego 69, North Texas 68
Tennessee-Martin 70, Southern Ill. 78
Cleveland State 61, Belmont 88
Walla Walla 59, Portland State 118
Miss. Valley St. 69, Drake 101
Florida A&M 63, Samford 83
Eastern Wash. 68, Colorado 76
Wyoming 72, DePaul 58
UC Riverside 55, Denver 73
Delaware State 57, Iowa 89
South Alabama 58, Mississippi 92
CSU Bakersfield 71, BYU 81
Ark.-Pine Bluff 49, Grand Canyon 89
Pepperdine 70, Montana 71
UNC Asheville 77, Ohio State 79
LSU 76, Wake Forest 110
Akron 76, Md.-East. Shore 60
Texas-Arlington 80, Loyola Marym't 77
Washington 94, Seattle 72
Colorado State 55, Long Beach St. 56
Idaho 80, Stanford 86
Portland 72, CSU Fullerton 77
Navy 54, Hartford 63
Dartmouth 75, Bryant 69
San Francisco 89, Utah 86
Alabama A&M 61, Bowling Green 74
Prairie View A&M 59, George Mason 75

2016/12/23
Northern Kentucky 61, West Virginia 92
Florida A&M 37, Wisconsin 90
Wyoming 92, USC 94
Mass.-Lowell 60, Loyola (Md.) 69
St. Peter's 65, St. Francis (B'klyn) 58
Texas State 69, Tulane 66
Auburn 70, Connecticut 67
Grace (Ind.) 58, Radford 82
Southeast Mo. St. 62, Cornell 78
Providence 67, Boston College 79
Richmond 72, Oral Roberts 87
Tulsa 63, San Diego State 82
Pacific Union 54, Pacific 102
Chicago State 65, Troy 83
Rutgers 61, Seton Hall 72
Steph. F. Austin 67, Southern Miss 64
Arkansas State 75, Minnesota 82
Georgia 79, Oakland 86
UMBC 62, James Madison 61
VMI 56, Dayton 92
Harvard 57, Houston 56
DePaul 58, Missouri State 69
Montana Tech 47, Utah Valley 72
San Francisco 66, Illinois State 58
Marist 59, Holy Cross 68
Utah 66, Hawaii 52

2016/12/25
Southern Miss 46, Hawaii 60
Tulsa 56, Illinois State 68
San Diego State 62, San Francisco 48
Steph. F. Austin 66, Utah 74

2016/12/26
Morgan State 49, Loyola Marym't 70

2016/12/27
Rutgers 52, Wisconsin 72
Northwestern 87, Penn State 77
Illinois 59, Maryland 84
Howard 51, VCU 85
Kent State 63, Texas 58
Lander 62, South Carolina 90
Cornell 56, Syracuse 80
Covenant 50, Tennessee State 81
SMU 58, Memphis 54
Eastern N.M. 50, New Mexico St. 84
Michigan State 75, Minnesota 74
CSU Bakersfield 60, UC Santa Barb. 62

2016/12/28
DePaul 65, Villanova 68
UCLA 87, Oregon 89
Virginia 61, Louisville 53
Monmouth 74, North Carolina 102
Seton Hall 75, Creighton 89
Iowa 67, Purdue 89
Nebraska 87, Indiana 83
Providence 56, Xavier 82
Wake Forest 72, Florida State 88
USC 70, Oregon State 63
Cincinnati 56, Temple 50
St. Peter's 55, Notre Dame 63
Massachusetts 74, Georgia State 65
Mars Hill 71, Western Caro. 87
Houston 62, Connecticut 46
Huston-Tillotson 57, Prairie View A&M 87
Drexel 67, Penn 75
Hampton 49, Princeton 77
Miles 66, UAB 98
Hartford 75, Davidson 105
Marian (Ind.) 60, IUPUI 81
Thomas (Ga.) 64, Jacksonville 93
Iona 54, Delaware 63
Virginia-Wise 51, Eastern Kentucky 70
Wichita State 80, Indiana State 72
South Florida 49, East Carolina 60
UNCW 73, Clemson 87
Marshall 106, Pittsburgh 112
NJIT 64, Stony Brook 61
Columbia 67, Miami (Fla.) 78
East. Mennonite 65, James Madison 82
Asbury 77, Morehead State 120
Truett-McConnell 54, N.C. Central 88
FGCU 75, Florida Atlantic 62
Rider 71, NC State 99
UMBC 70, Virginia Tech 87
Mercer 80, Kennesaw State 76
UNC-Greensboro 95, Citadel 87
N.C. A&T 52, Georgia Tech 59
Louisiana Coll. 66, N'western St. 86
Spring Hill 64, Nicholls State 88
Central Penn 60, Elon 89
Fort Valley St. 74, Samford 94
North Dakota St. 80, South Dakota St. 69
Chicago State 61, Valparaiso 80
Grambling 45, La.-Monroe 81
Austin Peay 92, Western Ky. 97
UCF 85, Tulane 72
Missouri S&T 67, SIUE 85
Southeastern La. 64, Southern Univ. 53
Georgetown 66, Marquette 76
Boise State 83, Utah State 80
Oral Roberts 73, Denver 77
Fresno State 73, New Mexico 78
Missouri State 68, UNI 64
Cal Poly 64, Grand Canyon 71
Air Force 72, Wyoming 84
San Jose State 55, Nevada 80
Utah Valley 73, UC Riverside 64
UC Davis 72, Seattle 65
UNLV 77, Colorado State 91

2016/12/29
Pepperdine 62, Gonzaga 92
Kentucky 99, Mississippi 76
Butler 73, St. John's 76
St. Mary's (Cal.) 72, Loyola Marym't 60
Florida 81, Arkansas 72
Delaware State 66, Hawaii 77
Long Beach St. 72, Eastern Mich. 98
Robert Morris 78, Sacred Heart 67
Bryant 77, St. Francis (B'klyn) 80
Mt. St. Mary's 67, LIU Brooklyn 65
Mass.-Lowell 98, Cornell 96
Henderson State 75, Southeast Mo. St. 89
Alabama A&M 50, Western Mich. 80
Wright State 62, Oakland 81
Quinnipiac 61, Brown 66
Olivet Nazarene 69, Miami (Ohio) 89
Cent. Conn. St. 46, Wagner 71
Savannah State 71, East Tenn. St. 92
Tennessee 73, Texas A&M 63
Vermont 76, Siena 60
Milwaukee 87, Youngstown St. 88
Ball State 73, North Florida 68
UNC Asheville 77, Radford 80
William & Mary 65, Old Dominion 54
Campbell 77, Longwood 79
High Point 71, Gardner-Webb 64
Liberty 77, Presbyterian 61
Green Bay 76, Cleveland State 75
Western Illinois 93, IPFW 91
Georgia 96, Auburn 84
St. Francis (Pa.) 65, Fairleigh D'son 77
Houston Baptist 79, Sam Houston St. 65
Winthrop 84, Charleston So. 68
Northern Kentucky 81, Detroit 70
UMKC 54, Mississippi St. 77
Lipscomb 81, Missouri 76
Southern Ill. 51, Bradley 60
Evansville 50, Illinois State 62
Our Lady Of The Lake 81, UTRGV 97
East Central 75, UTSA 79
Brescia 83, Murray State 99
Fort Valley St. 68, Alabama State 75
Omaha 69, South Dakota 86
Stetson 60, Alabama 83
Loyola Chicago 98, Drake 102
Jacksonville St. 90, Tennessee-Martin 72
Huston-Tillotson 63, Lamar 90
Abilene Christian 66, New Orleans 75
Santa Clara 59, BYU 89
Vanderbilt 96, LSU 89
Weber State 87, Montana State 75
Idaho State 62, Montana 74
San Diego 74, San Francisco 80
Portland 80, Pacific 76
Morgan State 61, CSUN 82
North Dakota 62, Portland State 99
Northern Colo. 69, Sacramento St. 53

2016/12/30
